timestamp,value
110,28.67142857142857
111,25.085714285714285
112,30.700000000000006
113,30.057142857142857
114,23.842857142857145
115,22.47142857142857
116,19.6
117,16.628571428571426
118,19.685714285714283
119,18.099999999999998
120,20.342857142857145
121,18.057142857142857
122,17.957142857142856
123,18.057142857142857
124,16.785714285714285
125,15.12857142857143
126,15.114285714285716
127,13.37142857142857
128,14.87142857142857
129,11.242857142857142
130,13.014285714285716
131,11.900000000000002
132,13.314285714285715
133,14.314285714285715
134,13.257142857142856
135,14.285714285714288
136,17.071428571428573
137,16.114285714285714
138,15.842857142857143
139,17.5
140,13.357142857142858
141,17.47142857142857
142,17.9
143,17.814285714285713
144,17.25714285714286
145,17.785714285714285
146,19.557142857142853
147,18.62857142857143
148,21.142857142857142
149,19.12857142857143
150,20.0
151,23.385714285714283
152,19.342857142857145
153,24.24285714285714
154,25.771428571428572
155,24.142857142857142
156,28.014285714285712
157,24.928571428571427
158,24.857142857142858
159,23.199999999999996
160,21.157142857142862
161,25.657142857142855
162,26.685714285714287
163,27.114285714285717
164,24.52857142857142
165,22.914285714285715
166,22.457142857142856
167,23.042857142857144
168,21.571428571428573
169,19.97142857142857
170,22.157142857142855
171,21.142857142857142
172,17.17142857142857
173,20.02857142857143
174,15.471428571428572
175,18.557142857142857
176,19.0
177,18.3
178,17.74285714285714
179,14.714285714285714
180,14.342857142857143
181,13.514285714285714
182,11.785714285714286
183,13.671428571428569
184,12.214285714285714
185,13.257142857142858
186,14.4
187,17.34285714285714
188,13.257142857142858
189,15.157142857142857
190,14.985714285714286
191,16.557142857142857
192,16.857142857142858
193,15.585714285714285
194,14.8
195,17.342857142857145
196,22.12857142857143
197,17.514285714285712
198,20.342857142857145
199,20.928571428571427
200,21.214285714285715
201,20.6
202,25.599999999999998
203,23.571428571428573
204,19.842857142857145
205,22.928571428571434
206,23.5
207,24.414285714285715
208,24.31428571428571
209,22.599999999999998
210,26.842857142857145
211,20.285714285714285
212,26.8
213,25.942857142857143
214,24.557142857142857
215,25.714285714285715
216,22.157142857142855
217,22.028571428571432
218,32.75714285714285
219,25.24285714285714
220,25.342857142857145
221,22.657142857142855
222,24.88571428571429
223,22.742857142857144
224,18.228571428571428
225,23.25714285714286
226,20.314285714285717
227,17.82857142857143
228,14.828571428571426
229,18.08571428571429
230,13.614285714285714
231,14.414285714285713
232,13.328571428571426
233,13.357142857142858
234,17.085714285714285
235,12.928571428571429
236,12.885714285714286
237,12.585714285714285
238,13.128571428571428
239,14.214285714285712
240,14.728571428571428
241,13.742857142857142
242,16.21428571428571
243,14.628571428571428
244,18.542857142857144
245,14.614285714285714
246,17.385714285714286
247,18.057142857142857
248,21.8
249,20.485714285714288
250,17.22857142857143
251,21.414285714285715
252,22.400000000000002
253,24.385714285714283
254,17.914285714285718
255,22.228571428571428
256,23.557142857142857
257,23.614285714285717
258,23.88571428571429
259,22.1
260,22.857142857142858
261,22.942857142857143
262,24.357142857142854
263,21.514285714285712
264,24.471428571428568
265,24.614285714285717
266,28.414285714285715
267,26.371428571428574
268,22.78571428571428
269,26.614285714285717
270,24.142857142857142
271,26.685714285714287
272,24.599999999999998
273,25.62857142857143
274,21.099999999999998
275,21.071428571428573
276,18.74285714285714
277,15.900000000000002
278,17.1
279,18.0
280,16.814285714285717
281,15.371428571428572
282,14.928571428571429
283,14.285714285714286
284,13.785714285714286
285,12.257142857142856
286,13.1
287,12.214285714285714
288,13.957142857142857
289,14.442857142857141
290,11.985714285714286
291,15.385714285714284
292,15.1
293,15.585714285714287
294,16.714285714285715
295,16.185714285714287
296,15.471428571428572
297,15.342857142857142
298,17.7
299,18.17142857142857
300,16.428571428571427
301,18.3
302,18.3
303,19.128571428571426
304,24.45714285714286
305,18.214285714285715
306,19.485714285714288
307,21.071428571428566
308,24.371428571428574
309,23.528571428571432
310,18.942857142857143
311,20.828571428571426
312,23.857142857142858
313,24.185714285714287
314,23.24285714285714
315,23.914285714285715
316,24.67142857142857
317,26.5
318,25.842857142857145
319,30.614285714285717
320,22.814285714285717
321,24.099999999999998
322,20.842857142857138
323,24.457142857142856
324,18.457142857142856
325,20.085714285714285
326,23.400000000000002
327,21.271428571428572
328,18.428571428571427
329,21.614285714285717
330,17.47142857142857
331,21.442857142857143
332,15.314285714285715
333,14.985714285714286
334,14.514285714285714
335,16.74285714285714
336,14.299999999999999
337,15.157142857142858
338,13.457142857142856
339,15.9
340,12.828571428571427
341,13.285714285714286
342,12.857142857142858
343,15.057142857142855
344,14.285714285714286
345,14.77142857142857
346,16.12857142857143
347,13.885714285714286
348,14.885714285714284
349,16.028571428571432
350,22.014285714285712
351,22.685714285714287
352,17.842857142857145
353,17.728571428571428
354,18.15714285714286
355,20.5
356,26.728571428571428
357,19.900000000000002
358,25.514285714285712
359,20.257142857142856
360,20.099999999999998
361,20.542857142857144
362,25.185714285714287
363,21.5
364,25.75714285714286
365,25.228571428571428
366,33.21428571428572
367,27.45714285714286
368,25.414285714285715
369,25.171428571428574
370,24.900000000000002
371,26.442857142857143
372,23.185714285714287
373,26.485714285714288
374,23.81428571428571
375,19.87142857142857
376,28.828571428571426
377,25.82857142857143
378,19.62857142857143
379,22.71428571428572
380,22.199999999999996
381,22.057142857142857
382,22.414285714285715
383,17.671428571428574
384,17.52857142857143
385,17.6
386,17.685714285714287
387,15.499999999999998
388,15.200000000000001
389,14.057142857142855
390,14.142857142857142
391,14.757142857142858
392,15.571428571428571
393,15.057142857142855
394,13.85714285714286
395,15.657142857142857
396,13.042857142857144
397,18.3
398,14.542857142857143
399,17.75714285714286
400,17.757142857142856
401,17.785714285714285
402,18.357142857142858
403,20.557142857142857
404,20.714285714285715
405,20.142857142857142
406,20.414285714285715
407,22.128571428571426
408,24.557142857142853
409,21.599999999999998
410,21.828571428571426
411,21.728571428571428
412,19.828571428571426
413,22.914285714285715
414,28.02857142857143
415,25.142857142857142
416,23.37142857142857
417,23.857142857142858
418,23.414285714285715
419,25.0
420,27.828571428571426
421,26.214285714285715
422,27.314285714285713
423,27.414285714285715
424,27.099999999999998
425,31.47142857142857
426,28.699999999999996
427,21.485714285714288
428,23.157142857142862
429,19.728571428571428
430,23.77142857142857
431,20.24285714285714
432,19.099999999999998
433,22.114285714285717
434,19.699999999999996
435,19.87142857142857
436,18.12857142857143
437,16.82857142857143
438,15.271428571428572
439,13.657142857142858
440,14.285714285714286
441,14.328571428571427
442,14.114285714285714
443,14.299999999999999
444,12.542857142857144
445,11.885714285714286
446,14.414285714285715
447,14.928571428571429
448,13.014285714285714
449,14.528571428571428
450,13.685714285714285
451,14.142857142857142
452,17.357142857142858
453,15.457142857142859
454,17.585714285714285
455,18.1
456,17.61428571428571
457,18.814285714285713
458,21.900000000000002
459,19.37142857142857
460,19.11428571428571
461,19.728571428571428
462,18.714285714285715
463,24.24285714285714
464,29.485714285714288
465,23.285714285714285
466,23.3
467,24.057142857142857
468,25.68571428571429
469,26.657142857142855
470,26.52857142857143
471,22.957142857142856
472,28.27142857142857
473,23.628571428571426
474,24.45714285714286
475,27.185714285714287
476,27.58571428571429
477,24.82857142857143
478,24.857142857142858
479,21.91428571428571
480,24.814285714285713
481,27.185714285714283
482,23.199999999999996
483,23.257142857142856
484,18.85714285714286
485,18.314285714285713
486,20.7
487,19.357142857142858
488,16.82857142857143
489,14.62857142857143
490,15.742857142857144
491,16.357142857142858
492,15.542857142857141
493,13.87142857142857
494,13.071428571428571
495,12.657142857142858
496,15.042857142857144
497,16.014285714285716
498,15.857142857142858
499,13.957142857142856
500,14.27142857142857
501,14.5
502,13.771428571428572
503,14.885714285714286
504,15.471428571428572
505,16.32857142857143
506,18.642857142857142
507,18.928571428571427
508,18.885714285714283
509,15.557142857142859
510,20.714285714285715
511,20.185714285714287
512,27.642857142857146
513,26.52857142857143
514,21.042857142857144
515,22.099999999999998
516,22.22857142857143
517,31.24285714285714
518,20.400000000000002
519,24.17142857142857
520,26.342857142857138
